secuencia,imagen,tiempo_relativo_s
MOT17-02-FRCNN,000033.jpg,425.223
MOT17-02-FRCNN,000034.jpg,425.735
MOT17-02-FRCNN,000035.jpg,426.244
MOT17-02-FRCNN,000036.jpg,426.755
MOT17-02-FRCNN,000037.jpg,427.269
MOT17-02-FRCNN,000038.jpg,427.786
MOT17-02-FRCNN,000039.jpg,428.298
MOT17-02-FRCNN,000040.jpg,428.812
MOT17-02-FRCNN,000041.jpg,429.325
MOT17-02-FRCNN,000042.jpg,429.84
MOT17-02-FRCNN,000043.jpg,430.354
MOT17-02-FRCNN,000044.jpg,430.867
MOT17-02-FRCNN,000045.jpg,431.382
MOT17-02-FRCNN,000046.jpg,431.897
MOT17-02-FRCNN,000047.jpg,432.411
MOT17-02-FRCNN,000048.jpg,432.927
MOT17-02-FRCNN,000049.jpg,433.438
MOT17-02-FRCNN,000050.jpg,433.953
MOT17-02-FRCNN,000051.jpg,434.471
MOT17-02-FRCNN,000052.jpg,434.983
MOT17-02-FRCNN,000053.jpg,435.496
MOT17-02-FRCNN,000054.jpg,436.011
MOT17-02-FRCNN,000055.jpg,436.527
MOT17-02-FRCNN,000056.jpg,437.04
MOT17-02-FRCNN,000057.jpg,437.551
MOT17-02-FRCNN,000058.jpg,438.069
MOT17-02-FRCNN,000059.jpg,438.579
MOT17-02-FRCNN,000060.jpg,439.093
MOT17-02-FRCNN,000061.jpg,439.604
MOT17-02-FRCNN,000062.jpg,440.125
MOT17-02-FRCNN,000063.jpg,440.639
MOT17-02-FRCNN,000064.jpg,441.156
MOT17-02-FRCNN,000065.jpg,441.67
MOT17-02-FRCNN,000066.jpg,442.183
MOT17-02-FRCNN,000067.jpg,442.697
MOT17-02-FRCNN,000068.jpg,443.208
MOT17-02-FRCNN,000069.jpg,443.719
MOT17-02-FRCNN,000070.jpg,444.231
MOT17-02-FRCNN,000071.jpg,444.76
MOT17-02-FRCNN,000072.jpg,445.273
MOT17-02-FRCNN,000073.jpg,445.787
MOT17-02-FRCNN,000074.jpg,446.299
MOT17-02-FRCNN,000075.jpg,446.813
MOT17-02-FRCNN,000076.jpg,447.325
MOT17-02-FRCNN,000077.jpg,447.837
MOT17-02-FRCNN,000078.jpg,448.35
MOT17-02-FRCNN,000079.jpg,448.868
MOT17-02-FRCNN,000080.jpg,449.386
MOT17-02-FRCNN,000081.jpg,449.903
MOT17-02-FRCNN,000082.jpg,450.425
MOT17-02-FRCNN,000083.jpg,451.04
MOT17-02-FRCNN,000084.jpg,451.555
MOT17-02-FRCNN,000085.jpg,452.07
MOT17-02-FRCNN,000086.jpg,452.584
MOT17-02-FRCNN,000087.jpg,453.094
MOT17-02-FRCNN,000088.jpg,453.612
MOT17-02-FRCNN,000089.jpg,454.127
MOT17-02-FRCNN,000090.jpg,454.642
MOT17-02-FRCNN,000091.jpg,455.158
MOT17-02-FRCNN,000092.jpg,455.676
MOT17-02-FRCNN,000093.jpg,456.19
MOT17-02-FRCNN,000094.jpg,456.705
MOT17-02-FRCNN,000095.jpg,457.217
MOT17-02-FRCNN,000096.jpg,457.731
MOT17-02-FRCNN,000097.jpg,458.246
MOT17-02-FRCNN,000098.jpg,458.763
MOT17-02-FRCNN,000099.jpg,459.279
MOT17-02-FRCNN,000100.jpg,459.797
MOT17-02-FRCNN,000101.jpg,460.31
MOT17-02-FRCNN,000102.jpg,460.821
MOT17-02-FRCNN,000103.jpg,461.335
MOT17-02-FRCNN,000104.jpg,461.846
MOT17-02-FRCNN,000105.jpg,462.355
MOT17-02-FRCNN,000106.jpg,462.867
MOT17-02-FRCNN,000107.jpg,463.383
MOT17-02-FRCNN,000108.jpg,463.9
MOT17-02-FRCNN,000109.jpg,464.415
MOT17-02-FRCNN,000110.jpg,464.931
MOT17-02-FRCNN,000111.jpg,465.446
MOT17-02-FRCNN,000112.jpg,465.96
MOT17-02-FRCNN,000113.jpg,466.475
MOT17-02-FRCNN,000114.jpg,466.994
MOT17-02-FRCNN,000115.jpg,467.508
MOT17-02-FRCNN,000116.jpg,468.023
MOT17-02-FRCNN,000117.jpg,468.535
MOT17-02-FRCNN,000118.jpg,469.061
MOT17-02-FRCNN,000119.jpg,469.573
MOT17-02-FRCNN,000120.jpg,470.088
MOT17-02-FRCNN,000121.jpg,470.652
MOT17-02-FRCNN,000122.jpg,471.167
MOT17-02-FRCNN,000123.jpg,471.685
MOT17-02-FRCNN,000124.jpg,472.198
MOT17-02-FRCNN,000125.jpg,472.724
MOT17-02-FRCNN,000126.jpg,473.242
MOT17-02-FRCNN,000127.jpg,473.758
MOT17-02-FRCNN,000128.jpg,474.274
MOT17-02-FRCNN,000129.jpg,474.793
MOT17-02-FRCNN,000130.jpg,475.31
MOT17-02-FRCNN,000131.jpg,475.837
MOT17-02-FRCNN,000132.jpg,476.351
MOT17-02-FRCNN,000133.jpg,476.866
MOT17-02-FRCNN,000134.jpg,477.382
MOT17-02-FRCNN,000135.jpg,477.901
MOT17-02-FRCNN,000136.jpg,478.421
MOT17-02-FRCNN,000137.jpg,478.938
MOT17-02-FRCNN,000138.jpg,479.451
MOT17-02-FRCNN,000139.jpg,479.965
MOT17-02-FRCNN,000140.jpg,480.48
MOT17-02-FRCNN,000141.jpg,480.996
MOT17-02-FRCNN,000142.jpg,481.514
MOT17-02-FRCNN,000143.jpg,482.031
MOT17-02-FRCNN,000144.jpg,482.548
MOT17-02-FRCNN,000145.jpg,483.063
MOT17-02-FRCNN,000146.jpg,483.58
MOT17-02-FRCNN,000147.jpg,484.097
MOT17-02-FRCNN,000148.jpg,484.617
MOT17-02-FRCNN,000149.jpg,485.139
MOT17-02-FRCNN,000150.jpg,485.669
MOT17-02-FRCNN,000151.jpg,486.188
MOT17-02-FRCNN,000152.jpg,486.707
MOT17-02-FRCNN,000153.jpg,487.223
MOT17-02-FRCNN,000154.jpg,487.757
MOT17-02-FRCNN,000155.jpg,488.276
MOT17-02-FRCNN,000156.jpg,488.797
MOT17-02-FRCNN,000157.jpg,489.322
MOT17-02-FRCNN,000158.jpg,489.841
MOT17-02-FRCNN,000159.jpg,490.356
MOT17-02-FRCNN,000160.jpg,490.873
MOT17-02-FRCNN,000161.jpg,491.391
MOT17-02-FRCNN,000162.jpg,491.908
MOT17-02-FRCNN,000163.jpg,492.431
MOT17-02-FRCNN,000164.jpg,492.948
MOT17-02-FRCNN,000165.jpg,493.467
MOT17-02-FRCNN,000166.jpg,493.988
MOT17-02-FRCNN,000167.jpg,494.514
MOT17-02-FRCNN,000168.jpg,495.034
MOT17-02-FRCNN,000169.jpg,495.557
MOT17-02-FRCNN,000170.jpg,496.083
MOT17-02-FRCNN,000171.jpg,496.6
MOT17-02-FRCNN,000172.jpg,497.116
MOT17-02-FRCNN,000173.jpg,497.635
MOT17-02-FRCNN,000174.jpg,498.156
MOT17-02-FRCNN,000175.jpg,498.676
MOT17-02-FRCNN,000176.jpg,499.206
MOT17-02-FRCNN,000177.jpg,499.736
MOT17-02-FRCNN,000178.jpg,500.252
MOT17-02-FRCNN,000179.jpg,500.772
MOT17-02-FRCNN,000180.jpg,501.293
MOT17-02-FRCNN,000181.jpg,501.815
MOT17-02-FRCNN,000182.jpg,502.332
MOT17-02-FRCNN,000183.jpg,502.849
MOT17-02-FRCNN,000184.jpg,503.368
MOT17-02-FRCNN,000185.jpg,503.888
MOT17-02-FRCNN,000186.jpg,504.411
MOT17-02-FRCNN,000187.jpg,504.949
MOT17-02-FRCNN,000188.jpg,505.471
MOT17-02-FRCNN,000189.jpg,505.991
MOT17-02-FRCNN,000190.jpg,506.511
MOT17-02-FRCNN,000191.jpg,507.028
MOT17-02-FRCNN,000192.jpg,507.549
MOT17-02-FRCNN,000193.jpg,508.069
MOT17-02-FRCNN,000194.jpg,508.589
MOT17-02-FRCNN,000195.jpg,509.109
MOT17-02-FRCNN,000196.jpg,509.622
MOT17-02-FRCNN,000197.jpg,510.147
MOT17-02-FRCNN,000198.jpg,510.662
MOT17-02-FRCNN,000199.jpg,511.176
MOT17-02-FRCNN,000200.jpg,511.693
MOT17-02-FRCNN,000201.jpg,512.212
MOT17-02-FRCNN,000202.jpg,512.737
MOT17-02-FRCNN,000203.jpg,513.256
MOT17-02-FRCNN,000204.jpg,513.774
MOT17-02-FRCNN,000205.jpg,514.296
MOT17-02-FRCNN,000206.jpg,514.816
MOT17-02-FRCNN,000207.jpg,515.341
MOT17-02-FRCNN,000208.jpg,515.864
MOT17-02-FRCNN,000209.jpg,516.406
MOT17-02-FRCNN,000210.jpg,516.93
MOT17-02-FRCNN,000211.jpg,517.448
MOT17-02-FRCNN,000212.jpg,517.967
MOT17-02-FRCNN,000213.jpg,518.483
MOT17-02-FRCNN,000214.jpg,519.008
MOT17-02-FRCNN,000215.jpg,519.531
MOT17-02-FRCNN,000216.jpg,520.069
MOT17-02-FRCNN,000217.jpg,520.591
MOT17-02-FRCNN,000218.jpg,521.114
MOT17-02-FRCNN,000219.jpg,521.636
MOT17-02-FRCNN,000220.jpg,522.16
MOT17-02-FRCNN,000221.jpg,522.684
MOT17-02-FRCNN,000222.jpg,523.207
MOT17-02-FRCNN,000223.jpg,523.731
MOT17-02-FRCNN,000224.jpg,524.251
MOT17-02-FRCNN,000225.jpg,524.772
MOT17-02-FRCNN,000226.jpg,525.291
MOT17-02-FRCNN,000227.jpg,525.814
MOT17-02-FRCNN,000228.jpg,526.342
MOT17-02-FRCNN,000229.jpg,526.878
MOT17-02-FRCNN,000230.jpg,527.396
MOT17-02-FRCNN,000231.jpg,527.915
MOT17-02-FRCNN,000232.jpg,528.437
MOT17-02-FRCNN,000233.jpg,528.958
MOT17-02-FRCNN,000234.jpg,529.48
MOT17-02-FRCNN,000235.jpg,530.005
MOT17-02-FRCNN,000236.jpg,530.527
MOT17-02-FRCNN,000237.jpg,531.06
MOT17-02-FRCNN,000238.jpg,531.576
MOT17-02-FRCNN,000239.jpg,532.102
MOT17-02-FRCNN,000240.jpg,532.645
MOT17-02-FRCNN,000241.jpg,533.17
MOT17-02-FRCNN,000242.jpg,533.691
MOT17-02-FRCNN,000243.jpg,534.211
MOT17-02-FRCNN,000244.jpg,534.729
MOT17-02-FRCNN,000245.jpg,535.253
MOT17-02-FRCNN,000246.jpg,535.774
MOT17-02-FRCNN,000247.jpg,536.3
MOT17-02-FRCNN,000248.jpg,536.829
MOT17-02-FRCNN,000249.jpg,537.368
MOT17-02-FRCNN,000250.jpg,537.889
MOT17-02-FRCNN,000251.jpg,538.409
MOT17-02-FRCNN,000252.jpg,538.93
MOT17-02-FRCNN,000253.jpg,539.449
MOT17-02-FRCNN,000254.jpg,539.97
MOT17-02-FRCNN,000255.jpg,540.493
MOT17-02-FRCNN,000256.jpg,541.024
MOT17-02-FRCNN,000257.jpg,541.545
MOT17-02-FRCNN,000258.jpg,542.065
MOT17-02-FRCNN,000259.jpg,542.591
MOT17-02-FRCNN,000260.jpg,543.111
MOT17-02-FRCNN,000261.jpg,543.633
MOT17-02-FRCNN,000262.jpg,544.15
MOT17-02-FRCNN,000263.jpg,544.668
MOT17-02-FRCNN,000264.jpg,545.186
MOT17-02-FRCNN,000265.jpg,545.707
MOT17-02-FRCNN,000266.jpg,546.227
MOT17-02-FRCNN,000267.jpg,546.744
MOT17-02-FRCNN,000268.jpg,547.268
MOT17-02-FRCNN,000269.jpg,547.791
MOT17-02-FRCNN,000270.jpg,548.307
MOT17-02-FRCNN,000271.jpg,548.827
MOT17-02-FRCNN,000272.jpg,549.348
MOT17-02-FRCNN,000273.jpg,549.868
MOT17-02-FRCNN,000274.jpg,550.401
MOT17-02-FRCNN,000275.jpg,550.924
MOT17-02-FRCNN,000276.jpg,551.446
MOT17-02-FRCNN,000277.jpg,551.969
MOT17-02-FRCNN,000278.jpg,552.489
MOT17-02-FRCNN,000279.jpg,553.012
MOT17-02-FRCNN,000280.jpg,553.547
MOT17-02-FRCNN,000281.jpg,554.065
MOT17-02-FRCNN,000282.jpg,554.587
MOT17-02-FRCNN,000283.jpg,555.109
MOT17-02-FRCNN,000284.jpg,555.629
MOT17-02-FRCNN,000285.jpg,556.154
MOT17-02-FRCNN,000286.jpg,556.677
MOT17-02-FRCNN,000287.jpg,557.197
MOT17-02-FRCNN,000288.jpg,557.721
MOT17-02-FRCNN,000289.jpg,558.241
MOT17-02-FRCNN,000290.jpg,558.771
MOT17-02-FRCNN,000291.jpg,559.297
MOT17-02-FRCNN,000292.jpg,559.819
MOT17-02-FRCNN,000293.jpg,560.34
MOT17-02-FRCNN,000294.jpg,560.861
MOT17-02-FRCNN,000295.jpg,561.384
MOT17-02-FRCNN,000296.jpg,561.909
MOT17-02-FRCNN,000297.jpg,562.436
MOT17-02-FRCNN,000298.jpg,563.097
MOT17-02-FRCNN,000299.jpg,563.615
MOT17-02-FRCNN,000300.jpg,564.139
MOT17-02-FRCNN,000301.jpg,564.657
MOT17-02-FRCNN,000302.jpg,565.18
MOT17-02-FRCNN,000303.jpg,565.718
MOT17-02-FRCNN,000304.jpg,566.244
MOT17-02-FRCNN,000305.jpg,566.768
MOT17-02-FRCNN,000306.jpg,567.288
MOT17-02-FRCNN,000307.jpg,567.81
MOT17-02-FRCNN,000308.jpg,568.335
MOT17-02-FRCNN,000309.jpg,568.856
MOT17-02-FRCNN,000310.jpg,569.384
MOT17-02-FRCNN,000311.jpg,569.921
MOT17-02-FRCNN,000312.jpg,570.441
MOT17-02-FRCNN,000313.jpg,570.963
MOT17-02-FRCNN,000314.jpg,571.486
MOT17-02-FRCNN,000315.jpg,572.005
MOT17-02-FRCNN,000316.jpg,572.53
MOT17-02-FRCNN,000317.jpg,573.058
MOT17-02-FRCNN,000318.jpg,573.577
MOT17-02-FRCNN,000319.jpg,574.098
MOT17-02-FRCNN,000320.jpg,574.621
MOT17-02-FRCNN,000321.jpg,575.146
MOT17-02-FRCNN,000322.jpg,575.671
MOT17-02-FRCNN,000323.jpg,576.194
MOT17-02-FRCNN,000324.jpg,576.713
MOT17-02-FRCNN,000325.jpg,577.233
MOT17-02-FRCNN,000326.jpg,577.758
MOT17-02-FRCNN,000327.jpg,578.286
MOT17-02-FRCNN,000328.jpg,578.807
MOT17-02-FRCNN,000329.jpg,579.334
MOT17-02-FRCNN,000330.jpg,579.85
MOT17-02-FRCNN,000331.jpg,580.372
MOT17-02-FRCNN,000332.jpg,580.895
MOT17-02-FRCNN,000333.jpg,581.419
MOT17-02-FRCNN,000334.jpg,581.945
MOT17-02-FRCNN,000335.jpg,582.468
MOT17-02-FRCNN,000336.jpg,582.998
MOT17-02-FRCNN,000337.jpg,583.521
MOT17-02-FRCNN,000338.jpg,584.04
MOT17-02-FRCNN,000339.jpg,584.561
MOT17-02-FRCNN,000340.jpg,585.082
MOT17-02-FRCNN,000341.jpg,585.609
MOT17-02-FRCNN,000342.jpg,586.137
MOT17-02-FRCNN,000343.jpg,586.659
MOT17-02-FRCNN,000344.jpg,587.177
MOT17-02-FRCNN,000345.jpg,587.698
MOT17-02-FRCNN,000346.jpg,588.234
MOT17-02-FRCNN,000347.jpg,588.759
MOT17-02-FRCNN,000348.jpg,589.281
MOT17-02-FRCNN,000349.jpg,589.802
MOT17-02-FRCNN,000350.jpg,590.321
MOT17-02-FRCNN,000351.jpg,590.837
MOT17-02-FRCNN,000352.jpg,591.352
MOT17-02-FRCNN,000353.jpg,591.876
MOT17-02-FRCNN,000354.jpg,592.396
MOT17-02-FRCNN,000355.jpg,592.915
MOT17-02-FRCNN,000356.jpg,593.432
MOT17-02-FRCNN,000357.jpg,594.094
MOT17-02-FRCNN,000358.jpg,594.611
MOT17-02-FRCNN,000359.jpg,595.127
MOT17-02-FRCNN,000360.jpg,595.646
MOT17-02-FRCNN,000361.jpg,596.173
MOT17-02-FRCNN,000362.jpg,596.691
MOT17-02-FRCNN,000363.jpg,597.208
MOT17-02-FRCNN,000364.jpg,597.735
MOT17-02-FRCNN,000365.jpg,598.253
MOT17-02-FRCNN,000366.jpg,598.773
MOT17-02-FRCNN,000367.jpg,599.295
MOT17-02-FRCNN,000368.jpg,599.812
MOT17-02-FRCNN,000369.jpg,600.325
MOT17-02-FRCNN,000370.jpg,600.843
MOT17-02-FRCNN,000371.jpg,601.359
MOT17-02-FRCNN,000372.jpg,601.883
MOT17-02-FRCNN,000373.jpg,602.403
MOT17-02-FRCNN,000374.jpg,602.921
MOT17-02-FRCNN,000375.jpg,603.441
MOT17-02-FRCNN,000376.jpg,603.958
MOT17-02-FRCNN,000377.jpg,604.476
MOT17-02-FRCNN,000378.jpg,604.994
MOT17-02-FRCNN,000379.jpg,605.512
MOT17-02-FRCNN,000380.jpg,606.032
MOT17-02-FRCNN,000381.jpg,606.553
MOT17-02-FRCNN,000382.jpg,607.073
MOT17-02-FRCNN,000383.jpg,607.59
MOT17-02-FRCNN,000384.jpg,608.108
MOT17-02-FRCNN,000385.jpg,608.654
MOT17-02-FRCNN,000386.jpg,609.181
MOT17-02-FRCNN,000387.jpg,609.702
MOT17-02-FRCNN,000388.jpg,610.221
MOT17-02-FRCNN,000389.jpg,610.738
MOT17-02-FRCNN,000390.jpg,611.253
MOT17-02-FRCNN,000391.jpg,611.767
MOT17-02-FRCNN,000392.jpg,612.284
MOT17-02-FRCNN,000393.jpg,612.807
MOT17-02-FRCNN,000394.jpg,613.328
MOT17-02-FRCNN,000395.jpg,613.849
MOT17-02-FRCNN,000396.jpg,614.375
MOT17-02-FRCNN,000397.jpg,614.893
MOT17-02-FRCNN,000398.jpg,615.411
MOT17-02-FRCNN,000399.jpg,615.93
MOT17-02-FRCNN,000400.jpg,616.453
MOT17-02-FRCNN,000401.jpg,616.973
MOT17-02-FRCNN,000402.jpg,617.495
MOT17-02-FRCNN,000403.jpg,618.014
MOT17-02-FRCNN,000404.jpg,618.534
MOT17-02-FRCNN,000405.jpg,619.053
MOT17-02-FRCNN,000406.jpg,619.577
MOT17-02-FRCNN,000407.jpg,620.097
MOT17-02-FRCNN,000408.jpg,620.615
MOT17-02-FRCNN,000409.jpg,621.136
MOT17-02-FRCNN,000410.jpg,621.652
MOT17-02-FRCNN,000411.jpg,622.168
MOT17-02-FRCNN,000412.jpg,622.686
MOT17-02-FRCNN,000413.jpg,623.202
MOT17-02-FRCNN,000414.jpg,623.72
MOT17-02-FRCNN,000415.jpg,624.24
MOT17-02-FRCNN,000416.jpg,624.891
MOT17-02-FRCNN,000417.jpg,625.411
MOT17-02-FRCNN,000418.jpg,625.933
MOT17-02-FRCNN,000419.jpg,626.451
MOT17-02-FRCNN,000420.jpg,626.971
MOT17-02-FRCNN,000421.jpg,627.489
MOT17-02-FRCNN,000422.jpg,628.009
MOT17-02-FRCNN,000423.jpg,628.531
MOT17-02-FRCNN,000424.jpg,629.06
MOT17-02-FRCNN,000425.jpg,629.597
MOT17-02-FRCNN,000426.jpg,630.117
MOT17-02-FRCNN,000427.jpg,630.647
MOT17-02-FRCNN,000428.jpg,631.166
MOT17-02-FRCNN,000429.jpg,631.683
MOT17-02-FRCNN,000430.jpg,632.201
MOT17-02-FRCNN,000431.jpg,632.723
MOT17-02-FRCNN,000432.jpg,633.241
MOT17-02-FRCNN,000433.jpg,633.758
MOT17-02-FRCNN,000434.jpg,634.277
MOT17-02-FRCNN,000435.jpg,634.797
MOT17-02-FRCNN,000436.jpg,635.313
MOT17-02-FRCNN,000437.jpg,635.832
MOT17-02-FRCNN,000438.jpg,636.356
MOT17-02-FRCNN,000439.jpg,636.876
MOT17-02-FRCNN,000440.jpg,637.396
MOT17-02-FRCNN,000441.jpg,637.912
MOT17-02-FRCNN,000442.jpg,638.429
MOT17-02-FRCNN,000443.jpg,638.948
MOT17-02-FRCNN,000444.jpg,639.475
MOT17-02-FRCNN,000445.jpg,639.993
MOT17-02-FRCNN,000446.jpg,640.511
MOT17-02-FRCNN,000447.jpg,641.035
MOT17-02-FRCNN,000448.jpg,641.557
MOT17-02-FRCNN,000449.jpg,642.074
MOT17-02-FRCNN,000450.jpg,642.605
MOT17-02-FRCNN,000451.jpg,643.12
MOT17-02-FRCNN,000452.jpg,643.634
MOT17-02-FRCNN,000453.jpg,644.148
MOT17-02-FRCNN,000454.jpg,644.665
MOT17-02-FRCNN,000455.jpg,645.182
MOT17-02-FRCNN,000456.jpg,645.697
MOT17-02-FRCNN,000457.jpg,646.212
MOT17-02-FRCNN,000458.jpg,646.73
MOT17-02-FRCNN,000459.jpg,647.243
MOT17-02-FRCNN,000460.jpg,647.759
MOT17-02-FRCNN,000461.jpg,648.271
MOT17-02-FRCNN,000462.jpg,648.784
MOT17-02-FRCNN,000463.jpg,649.296
MOT17-02-FRCNN,000464.jpg,649.819
MOT17-02-FRCNN,000465.jpg,650.339
MOT17-02-FRCNN,000466.jpg,650.862
MOT17-02-FRCNN,000467.jpg,651.378
MOT17-02-FRCNN,000468.jpg,651.9
MOT17-02-FRCNN,000469.jpg,652.419
MOT17-02-FRCNN,000470.jpg,652.941
MOT17-02-FRCNN,000471.jpg,653.461
MOT17-02-FRCNN,000472.jpg,653.982
MOT17-02-FRCNN,000473.jpg,654.501
MOT17-02-FRCNN,000474.jpg,655.036
MOT17-02-FRCNN,000475.jpg,655.561
MOT17-02-FRCNN,000476.jpg,656.088
MOT17-02-FRCNN,000477.jpg,656.618
MOT17-02-FRCNN,000478.jpg,657.143
MOT17-02-FRCNN,000479.jpg,657.666
MOT17-02-FRCNN,000480.jpg,658.191
MOT17-02-FRCNN,000481.jpg,658.723
MOT17-02-FRCNN,000482.jpg,659.259
MOT17-02-FRCNN,000483.jpg,659.864
MOT17-02-FRCNN,000484.jpg,660.469
MOT17-02-FRCNN,000485.jpg,660.992
MOT17-02-FRCNN,000486.jpg,661.517
MOT17-02-FRCNN,000487.jpg,662.039
MOT17-02-FRCNN,000488.jpg,662.598
MOT17-02-FRCNN,000489.jpg,663.134
MOT17-02-FRCNN,000490.jpg,663.657
MOT17-02-FRCNN,000491.jpg,664.181
MOT17-02-FRCNN,000492.jpg,664.703
MOT17-02-FRCNN,000493.jpg,665.227
MOT17-02-FRCNN,000494.jpg,665.802
MOT17-02-FRCNN,000495.jpg,666.321
MOT17-02-FRCNN,000496.jpg,666.839
MOT17-02-FRCNN,000497.jpg,667.357
MOT17-02-FRCNN,000498.jpg,667.873
MOT17-02-FRCNN,000499.jpg,668.392
MOT17-02-FRCNN,000500.jpg,668.915
MOT17-02-FRCNN,000501.jpg,669.435
MOT17-02-FRCNN,000502.jpg,669.953
MOT17-02-FRCNN,000503.jpg,670.473
MOT17-02-FRCNN,000504.jpg,670.987
MOT17-02-FRCNN,000505.jpg,671.506
MOT17-02-FRCNN,000506.jpg,672.027
MOT17-02-FRCNN,000507.jpg,672.554
MOT17-02-FRCNN,000508.jpg,673.077
MOT17-02-FRCNN,000509.jpg,673.614
MOT17-02-FRCNN,000510.jpg,674.135
MOT17-02-FRCNN,000511.jpg,674.653
MOT17-02-FRCNN,000512.jpg,675.177
MOT17-02-FRCNN,000513.jpg,675.701
MOT17-02-FRCNN,000514.jpg,676.227
MOT17-02-FRCNN,000515.jpg,676.763
MOT17-02-FRCNN,000516.jpg,677.284
MOT17-02-FRCNN,000517.jpg,677.807
MOT17-02-FRCNN,000518.jpg,678.337
MOT17-02-FRCNN,000519.jpg,678.859
MOT17-02-FRCNN,000520.jpg,679.381
MOT17-02-FRCNN,000521.jpg,679.905
MOT17-02-FRCNN,000522.jpg,680.432
MOT17-02-FRCNN,000523.jpg,680.957
MOT17-02-FRCNN,000524.jpg,681.481
MOT17-02-FRCNN,000525.jpg,681.998
MOT17-02-FRCNN,000526.jpg,682.522
MOT17-02-FRCNN,000527.jpg,683.044
MOT17-02-FRCNN,000528.jpg,683.565
MOT17-02-FRCNN,000529.jpg,684.092
MOT17-02-FRCNN,000530.jpg,684.611
MOT17-02-FRCNN,000531.jpg,685.137
MOT17-02-FRCNN,000532.jpg,685.661
MOT17-02-FRCNN,000533.jpg,686.325
MOT17-02-FRCNN,000534.jpg,686.85
MOT17-02-FRCNN,000535.jpg,687.372
MOT17-02-FRCNN,000536.jpg,687.894
MOT17-02-FRCNN,000537.jpg,688.415
MOT17-02-FRCNN,000538.jpg,688.94
MOT17-02-FRCNN,000539.jpg,689.464
MOT17-02-FRCNN,000540.jpg,689.998
MOT17-02-FRCNN,000541.jpg,690.52
MOT17-02-FRCNN,000542.jpg,691.043
MOT17-02-FRCNN,000543.jpg,691.562
MOT17-02-FRCNN,000544.jpg,692.084
MOT17-02-FRCNN,000545.jpg,692.609
MOT17-02-FRCNN,000546.jpg,693.134
MOT17-02-FRCNN,000547.jpg,693.657
MOT17-02-FRCNN,000548.jpg,694.18
MOT17-02-FRCNN,000549.jpg,694.703
MOT17-02-FRCNN,000550.jpg,695.235
MOT17-02-FRCNN,000551.jpg,695.757
MOT17-02-FRCNN,000552.jpg,696.278
MOT17-02-FRCNN,000553.jpg,696.808
MOT17-02-FRCNN,000554.jpg,697.325
MOT17-02-FRCNN,000555.jpg,697.843
MOT17-02-FRCNN,000556.jpg,698.362
MOT17-02-FRCNN,000557.jpg,698.882
MOT17-02-FRCNN,000558.jpg,699.406
MOT17-02-FRCNN,000559.jpg,699.931
MOT17-02-FRCNN,000560.jpg,700.452
MOT17-02-FRCNN,000561.jpg,700.986
MOT17-02-FRCNN,000562.jpg,701.508
MOT17-02-FRCNN,000563.jpg,702.025
MOT17-02-FRCNN,000564.jpg,702.545
MOT17-02-FRCNN,000565.jpg,703.064
MOT17-02-FRCNN,000566.jpg,703.584
MOT17-02-FRCNN,000567.jpg,704.098
MOT17-02-FRCNN,000568.jpg,704.625
MOT17-02-FRCNN,000569.jpg,705.142
MOT17-02-FRCNN,000570.jpg,705.661
MOT17-02-FRCNN,000571.jpg,706.179
MOT17-02-FRCNN,000572.jpg,706.702
MOT17-02-FRCNN,000573.jpg,707.221
MOT17-02-FRCNN,000574.jpg,707.74
MOT17-02-FRCNN,000575.jpg,708.256
MOT17-02-FRCNN,000576.jpg,708.775
MOT17-02-FRCNN,000577.jpg,709.289
MOT17-02-FRCNN,000578.jpg,709.805
MOT17-02-FRCNN,000579.jpg,710.326
MOT17-02-FRCNN,000580.jpg,710.846
MOT17-02-FRCNN,000581.jpg,711.364
MOT17-02-FRCNN,000582.jpg,711.885
MOT17-02-FRCNN,000583.jpg,712.4
MOT17-02-FRCNN,000584.jpg,712.915
MOT17-02-FRCNN,000585.jpg,713.43
MOT17-02-FRCNN,000586.jpg,713.947
MOT17-02-FRCNN,000587.jpg,714.464
MOT17-02-FRCNN,000588.jpg,714.985
MOT17-02-FRCNN,000589.jpg,715.502
MOT17-02-FRCNN,000590.jpg,716.016
MOT17-02-FRCNN,000591.jpg,716.531
MOT17-02-FRCNN,000592.jpg,717.189
MOT17-02-FRCNN,000593.jpg,717.836
MOT17-02-FRCNN,000594.jpg,718.351
MOT17-02-FRCNN,000595.jpg,718.865
MOT17-02-FRCNN,000596.jpg,719.382
MOT17-02-FRCNN,000597.jpg,719.895
MOT17-02-FRCNN,000598.jpg,720.406
MOT17-02-FRCNN,000599.jpg,720.919
MOT17-02-FRCNN,000600.jpg,721.441
MOT17-02-SDP,000001.jpg,730.615
MOT17-02-SDP,000002.jpg,731.148
MOT17-02-SDP,000003.jpg,731.712
MOT17-02-SDP,000004.jpg,732.228
MOT17-02-SDP,000005.jpg,732.746
MOT17-02-SDP,000006.jpg,733.262
MOT17-02-SDP,000007.jpg,733.779
MOT17-02-SDP,000008.jpg,734.293
MOT17-02-SDP,000009.jpg,734.809
MOT17-02-SDP,000010.jpg,735.345
MOT17-02-SDP,000011.jpg,735.886
MOT17-02-SDP,000012.jpg,736.405
MOT17-02-SDP,000013.jpg,736.934
MOT17-02-SDP,000014.jpg,737.449
MOT17-02-SDP,000015.jpg,737.966
